Stock ,Date ,series ,Open,High,Low,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,Volume,Value,No of trades 
BRITANNIA,05-Sep-24,EQ,"5,911.75","5,920.00","5,833.30","5,926.55","5,854.00","5,850.00","5,862.82","6,005.00","4,347.70","1,70,014","99,67,61,186.35","29,682"
BRITANNIA,04-Sep-24,EQ,"5,849.95","5,935.35","5,828.00","5,916.05","5,920.00","5,926.55","5,913.04","6,005.00","4,347.70","2,19,283","1,29,66,29,535.70","21,180"
BRITANNIA,03-Sep-24,EQ,"5,933.00","5,944.00","5,870.00","5,922.15","5,915.75","5,916.05","5,908.81","6,005.00","4,347.70","2,58,133","1,52,52,58,175.10","32,205"
BRITANNIA,02-Sep-24,EQ,"5,882.05","5,933.95","5,865.00","5,855.25","5,930.00","5,922.15","5,897.62","6,005.00","4,347.70","3,07,023","1,81,07,04,256.80","48,218"
BRITANNIA,30-Aug-24,EQ,"5,842.95","5,908.90","5,793.25","5,831.40","5,866.00","5,855.25","5,854.42","6,005.00","4,347.70","5,19,387","3,04,07,08,242.15","50,665"
BRITANNIA,29-Aug-24,EQ,"5,710.00","5,845.00","5,696.15","5,703.35","5,842.85","5,831.40","5,801.19","6,005.00","4,347.70","3,51,330","2,03,81,32,907.20","63,325"
BRITANNIA,28-Aug-24,EQ,"5,746.55","5,775.40","5,690.05","5,764.30","5,699.00","5,703.35","5,716.37","6,005.00","4,347.70","1,61,445","92,28,79,745.45","18,018"
BRITANNIA,27-Aug-24,EQ,"5,828.80","5,845.40","5,735.00","5,796.95","5,764.00","5,764.30","5,774.54","6,005.00","4,347.70","1,75,740","1,01,48,18,340.15","19,384"
BRITANNIA,26-Aug-24,EQ,"5,800.00","5,860.00","5,776.25","5,792.65","5,805.00","5,796.95","5,821.57","6,005.00","4,347.70","2,65,107","1,54,33,40,209.25","26,809"
BRITANNIA,23-Aug-24,EQ,"5,837.00","5,850.00","5,784.35","5,836.80","5,789.00","5,792.65","5,817.13","6,005.00","4,347.70","1,24,435","72,38,54,100.15","14,504"
BRITANNIA,22-Aug-24,EQ,"5,858.00","5,858.00","5,808.65","5,837.35","5,840.00","5,836.80","5,837.93","6,005.00","4,347.70","1,60,154","93,49,67,178.55","22,600"
BRITANNIA,21-Aug-24,EQ,"5,773.80","5,849.90","5,756.50","5,765.80","5,838.00","5,837.35","5,815.56","6,005.00","4,347.70","1,69,215","98,40,80,617.70","19,664"
BRITANNIA,20-Aug-24,EQ,"5,740.45","5,773.80","5,728.25","5,732.50","5,751.00","5,765.80","5,756.78","6,005.00","4,347.70","1,89,035","1,08,82,32,868.70","18,853"
BRITANNIA,19-Aug-24,EQ,"5,745.00","5,763.25","5,718.10","5,729.65","5,737.90","5,732.50","5,739.46","6,005.00","4,347.70","1,02,452","58,80,19,151.10","15,583"
BRITANNIA,16-Aug-24,EQ,"5,670.50","5,742.45","5,662.50","5,659.15","5,741.85","5,729.65","5,701.92","6,005.00","4,347.70","1,44,969","82,66,01,734.50","19,715"
BRITANNIA,14-Aug-24,EQ,"5,676.00","5,695.20","5,594.15","5,666.50","5,644.00","5,659.15","5,651.41","6,005.00","4,347.70","1,64,575","93,00,80,653.40","30,684"
BRITANNIA,13-Aug-24,EQ,"5,678.95","5,714.95","5,617.05","5,645.75","5,668.00","5,666.50","5,669.97","6,005.00","4,347.70","2,36,505","1,34,09,77,371.10","31,057"
BRITANNIA,12-Aug-24,EQ,"5,745.00","5,774.50","5,625.00","5,740.30","5,648.80","5,645.75","5,724.04","6,005.00","4,347.70","6,22,193","3,56,14,60,532.45","42,990"
BRITANNIA,09-Aug-24,EQ,"5,770.40","5,785.55","5,720.00","5,744.65","5,745.00","5,740.30","5,741.46","6,005.00","4,347.70","2,32,215","1,33,32,52,710.00","27,466"
BRITANNIA,08-Aug-24,EQ,"5,844.75","5,861.95","5,725.00","5,836.80","5,730.20","5,744.65","5,773.12","6,005.00","4,347.70","2,71,628","1,56,81,41,324.95","43,552"
BRITANNIA,07-Aug-24,EQ,"5,890.20","5,924.80","5,809.05","5,854.50","5,835.90","5,836.80","5,863.72","6,005.00","4,347.70","3,14,935","1,84,66,91,155.10","49,833"
BRITANNIA,06-Aug-24,EQ,"5,724.55","5,921.00","5,710.15","5,697.90","5,858.00","5,854.50","5,858.77","6,005.00","4,347.70","7,27,869","4,26,44,20,697.25","74,669"
BRITANNIA,05-Aug-24,EQ,"5,709.95","5,842.95","5,650.05","5,720.35","5,675.55","5,697.90","5,738.71","6,005.00","4,347.70","11,14,298","6,39,46,31,476.10","97,717"
BRITANNIA,02-Aug-24,EQ,"5,708.05","5,808.00","5,630.30","5,730.15","5,766.00","5,720.35","5,722.51","6,005.00","4,347.70","4,06,998","2,32,90,48,440.35","52,994"
BRITANNIA,01-Aug-24,EQ,"5,784.45","5,839.90","5,700.00","5,784.45","5,708.05","5,730.15","5,763.14","6,005.00","4,347.70","3,04,411","1,75,43,62,076.15","39,579"
BRITANNIA,31-Jul-24,EQ,"5,897.00","5,897.00","5,770.15","5,842.20","5,800.00","5,784.45","5,818.38","6,005.00","4,347.70","2,71,796","1,58,14,13,353.80","31,973"
BRITANNIA,30-Jul-24,EQ,"5,898.40","5,989.40","5,831.30","5,897.60","5,836.00","5,842.20","5,903.13","6,005.00","4,347.70","1,91,681","1,13,15,18,357.45","33,074"
BRITANNIA,29-Jul-24,EQ,"5,898.00","5,957.60","5,840.05","5,872.80","5,922.00","5,897.60","5,881.07","6,005.00","4,347.70","1,29,350","76,07,16,385.35","18,315"
BRITANNIA,26-Jul-24,EQ,"5,830.00","5,882.65","5,813.10","5,829.60","5,860.00","5,872.80","5,856.27","6,005.00","4,347.70","1,46,736","85,93,25,898.40","17,191"
BRITANNIA,25-Jul-24,EQ,"5,824.90","5,865.00","5,801.70","5,829.50","5,830.00","5,829.60","5,832.46","6,005.00","4,347.70","3,03,638","1,77,09,57,256.55","25,645"
BRITANNIA,24-Jul-24,EQ,"5,949.40","5,974.40","5,815.00","5,944.75","5,833.00","5,829.50","5,850.82","6,005.00","4,347.70","2,33,649","1,36,70,37,591.50","32,172"
BRITANNIA,23-Jul-24,EQ,"5,887.85","6,005.00","5,840.60","5,887.85","5,947.00","5,944.75","5,930.37","6,005.00","4,347.70","3,36,696","1,99,67,30,844.10","40,729"
BRITANNIA,22-Jul-24,EQ,"5,877.95","5,933.70","5,842.00","5,877.95","5,897.00","5,887.85","5,879.67","5,978.00","4,347.70","3,47,520","2,04,33,04,369.65","25,341"
BRITANNIA,19-Jul-24,EQ,"5,850.00","5,978.00","5,846.65","5,871.50","5,875.00","5,877.95","5,909.56","5,978.00","4,347.70","4,51,294","2,66,69,47,635.75","43,591"
BRITANNIA,18-Jul-24,EQ,"5,846.55","5,920.00","5,820.00","5,862.35","5,874.10","5,871.50","5,871.87","5,920.00","4,347.70","5,23,157","3,07,19,11,945.60","59,605"
BRITANNIA,16-Jul-24,EQ,"5,812.00","5,880.00","5,770.10","5,809.70","5,864.50","5,862.35","5,851.62","5,880.00","4,347.70","1,62,459","95,06,47,680.55","20,493"
BRITANNIA,15-Jul-24,EQ,"5,807.00","5,847.75","5,788.00","5,787.05","5,814.75","5,809.70","5,819.81","5,847.75","4,347.70","1,35,374","78,78,51,469.90","21,978"
BRITANNIA,12-Jul-24,EQ,"5,780.00","5,805.00","5,713.20","5,761.30","5,804.00","5,787.05","5,757.70","5,805.00","4,347.70","2,22,315","1,28,00,22,589.65","23,642"
BRITANNIA,11-Jul-24,EQ,"5,800.00","5,805.00","5,720.00","5,755.55","5,769.85","5,761.30","5,756.09","5,805.00","4,347.70","3,72,798","2,14,58,58,393.50","50,037"
BRITANNIA,10-Jul-24,EQ,"5,670.05","5,800.00","5,670.05","5,668.85","5,758.55","5,755.55","5,752.61","5,800.00","4,347.70","5,26,095","3,02,64,18,187.70","59,079"
BRITANNIA,09-Jul-24,EQ,"5,700.00","5,705.00","5,583.05","5,568.55","5,664.00","5,668.85","5,646.59","5,725.00","4,347.70","3,89,812","2,20,11,09,876.45","48,835"
BRITANNIA,08-Jul-24,EQ,"5,555.00","5,615.95","5,534.05","5,546.80","5,556.45","5,568.55","5,571.96","5,725.00","4,347.70","1,71,210","95,39,74,916.45","25,758"
BRITANNIA,05-Jul-24,EQ,"5,445.95","5,554.50","5,433.95","5,426.25","5,539.90","5,546.80","5,514.98","5,725.00","4,347.70","1,72,330","95,03,97,331.25","29,191"
BRITANNIA,04-Jul-24,EQ,"5,454.95","5,487.35","5,397.55","5,449.10","5,416.40","5,426.25","5,434.69","5,725.00","4,347.70","1,38,170","75,09,10,763.10","26,853"
BRITANNIA,03-Jul-24,EQ,"5,421.75","5,498.00","5,389.80","5,401.65","5,467.00","5,449.10","5,461.16","5,725.00","4,347.70","2,11,361","1,15,42,75,338.75","30,981"
BRITANNIA,02-Jul-24,EQ,"5,500.00","5,500.00","5,384.30","5,476.50","5,400.00","5,401.65","5,432.52","5,725.00","4,347.70","1,63,333","88,73,09,475.80","26,895"
BRITANNIA,01-Jul-24,EQ,"5,475.05","5,489.15","5,431.05","5,475.55","5,468.05","5,476.50","5,461.47","5,725.00","4,347.70","2,23,560","1,22,09,65,156.25","30,277"
BRITANNIA,28-Jun-24,EQ,"5,435.00","5,490.00","5,416.25","5,430.30","5,455.00","5,475.55","5,466.77","5,725.00","4,347.70","2,15,576","1,17,85,04,262.65","32,415"
BRITANNIA,27-Jun-24,EQ,"5,388.80","5,450.00","5,382.15","5,421.70","5,425.00","5,430.30","5,420.72","5,725.00","4,347.70","3,57,573","1,93,83,01,699.95","72,897"
BRITANNIA,26-Jun-24,EQ,"5,352.05","5,434.55","5,319.05","5,352.05","5,432.00","5,421.70","5,396.33","5,725.00","4,347.70","2,21,391","1,19,46,99,787.80","32,772"
BRITANNIA,25-Jun-24,EQ,"5,297.80","5,370.00","5,289.20","5,297.75","5,362.00","5,352.05","5,343.22","5,725.00","4,347.70","1,60,890","85,96,70,183.45","27,442"
BRITANNIA,24-Jun-24,EQ,"5,315.00","5,330.00","5,250.00","5,330.30","5,311.95","5,297.75","5,297.49","5,725.00","4,347.70","4,63,385","2,45,47,78,534.75","31,943"
BRITANNIA,21-Jun-24,EQ,"5,369.10","5,389.85","5,317.50","5,378.45","5,335.00","5,330.30","5,350.43","5,725.00","4,347.70","2,44,120","1,30,61,47,184.00","30,736"
BRITANNIA,20-Jun-24,EQ,"5,360.65","5,400.00","5,319.00","5,360.65","5,389.15","5,378.45","5,368.32","5,725.00","4,347.70","2,96,418","1,59,12,65,604.35","56,855"
BRITANNIA,19-Jun-24,EQ,"5,416.00","5,422.85","5,350.00","5,395.85","5,350.10","5,360.65","5,385.27","5,725.00","4,347.70","1,35,179","72,79,75,001.85","20,003"
BRITANNIA,18-Jun-24,EQ,"5,419.80","5,435.00","5,375.30","5,393.65","5,400.00","5,395.85","5,398.21","5,725.00","4,347.70","1,55,277","83,82,17,500.15","21,070"
BRITANNIA,14-Jun-24,EQ,"5,397.55","5,450.00","5,375.60","5,379.45","5,391.80","5,393.65","5,401.66","5,725.00","4,347.70","1,49,569","80,79,21,138.90","17,791"
BRITANNIA,13-Jun-24,EQ,"5,439.60","5,449.95","5,341.70","5,439.30","5,383.20","5,379.45","5,393.67","5,725.00","4,347.70","4,34,594","2,34,40,56,915.15","40,541"
BRITANNIA,12-Jun-24,EQ,"5,550.55","5,568.00","5,431.00","5,517.75","5,448.00","5,439.30","5,465.54","5,725.00","4,347.70","2,79,376","1,52,69,41,627.55","34,599"
BRITANNIA,11-Jun-24,EQ,"5,500.00","5,606.75","5,500.00","5,488.40","5,510.00","5,517.75","5,564.87","5,725.00","4,347.70","4,76,899","2,65,38,83,246.80","35,434"
BRITANNIA,10-Jun-24,EQ,"5,465.00","5,560.75","5,406.10","5,463.55","5,476.25","5,488.40","5,509.07","5,725.00","4,347.70","3,06,665","1,68,94,39,752.30","41,018"
BRITANNIA,07-Jun-24,EQ,"5,431.65","5,470.00","5,395.00","5,440.45","5,465.00","5,463.55","5,445.22","5,725.00","4,347.70","2,26,777","1,23,48,51,237.25","31,546"
BRITANNIA,06-Jun-24,EQ,"5,465.00","5,514.10","5,311.45","5,486.65","5,432.95","5,440.45","5,417.36","5,725.00","4,347.70","6,29,293","3,40,91,09,188.85","1,03,315"
BRITANNIA,05-Jun-24,EQ,"5,325.10","5,725.00","5,325.00","5,325.10","5,474.00","5,486.65","5,558.14","5,725.00","4,347.70","11,88,965","6,60,84,36,488.95","1,22,428"
BRITANNIA,04-Jun-24,EQ,"5,205.55","5,414.40","5,127.05","5,167.80","5,339.90","5,325.10","5,275.00","5,414.40","4,347.70","9,89,039","5,21,71,81,526.40","96,753"
BRITANNIA,03-Jun-24,EQ,"5,300.00","5,300.00","5,160.00","5,179.80","5,170.00","5,167.80","5,192.18","5,386.05","4,347.70","1,99,328","1,03,49,47,232.00","29,759"
BRITANNIA,31-May-24,EQ,"5,208.00","5,221.00","5,110.65","5,198.55","5,192.05","5,179.80","5,179.11","5,386.05","4,347.70","6,51,525","3,37,43,19,066.95","50,764"
BRITANNIA,30-May-24,EQ,"5,202.10","5,242.10","5,173.00","5,229.80","5,208.00","5,198.55","5,199.78","5,386.05","4,347.70","3,57,619","1,85,95,41,290.40","48,807"
BRITANNIA,29-May-24,EQ,"5,202.00","5,268.00","5,200.00","5,250.55","5,217.00","5,229.80","5,233.54","5,386.05","4,347.70","2,86,144","1,49,75,47,018.65","36,437"
BRITANNIA,28-May-24,EQ,"5,209.00","5,285.40","5,180.55","5,212.25","5,252.00","5,250.55","5,244.30","5,386.05","4,347.70","2,59,151","1,35,90,64,564.50","29,979"
BRITANNIA,27-May-24,EQ,"5,265.00","5,265.00","5,127.25","5,240.70","5,209.00","5,212.25","5,184.26","5,386.05","4,347.70","3,29,998","1,71,07,95,410.00","30,077"
BRITANNIA,24-May-24,EQ,"5,260.10","5,285.15","5,219.00","5,281.15","5,247.00","5,240.70","5,249.19","5,386.05","4,347.70","2,68,208","1,40,78,75,382.20","32,160"
BRITANNIA,23-May-24,EQ,"5,261.15","5,293.75","5,187.90","5,267.40","5,280.00","5,281.15","5,257.22","5,386.05","4,347.70","4,23,256","2,22,51,50,132.55","71,859"
BRITANNIA,22-May-24,EQ,"5,219.80","5,302.50","5,195.00","5,178.10","5,262.00","5,267.40","5,260.72","5,386.05","4,347.70","7,48,236","3,93,62,63,340.90","95,363"
BRITANNIA,21-May-24,EQ,"5,046.00","5,191.00","5,045.05","5,096.05","5,191.00","5,178.10","5,126.82","5,386.05","4,347.70","3,76,474","1,93,01,15,104.10","39,857"
BRITANNIA,18-May-24,EQ,"5,090.15","5,114.75","5,040.10","5,086.80","5,109.95","5,096.05","5,091.26","5,386.05","4,347.70","12,240","6,23,16,978.10","2,525"
BRITANNIA,17-May-24,EQ,"5,139.90","5,139.90","5,065.00","5,137.75","5,088.00","5,086.80","5,089.93","5,386.05","4,347.70","1,16,594","59,34,55,822.00","21,401"
BRITANNIA,16-May-24,EQ,"5,064.15","5,150.00","5,017.50","5,064.00","5,142.80","5,137.75","5,074.01","5,386.05","4,347.70","3,12,988","1,58,81,03,408.35","75,020"
BRITANNIA,15-May-24,EQ,"5,149.55","5,164.75","5,053.45","5,140.80","5,062.05","5,064.00","5,084.76","5,386.05","4,347.70","1,66,198","84,50,77,441.90","26,282"
BRITANNIA,14-May-24,EQ,"5,130.55","5,161.50","5,035.00","5,130.55","5,134.05","5,140.80","5,114.93","5,386.05","4,347.70","2,05,585","1,05,15,52,740.65","26,352"
BRITANNIA,13-May-24,EQ,"5,074.95","5,170.00","5,055.00","5,066.80","5,149.70","5,130.55","5,125.21","5,386.05","4,347.70","3,23,879","1,65,99,48,167.60","44,063"
BRITANNIA,10-May-24,EQ,"5,070.10","5,118.20","4,971.75","5,070.10","5,066.90","5,066.80","5,060.87","5,386.05","4,347.70","2,23,289","1,13,00,36,320.25","26,503"
BRITANNIA,09-May-24,EQ,"5,228.05","5,248.00","5,045.00","5,228.40","5,082.00","5,070.10","5,121.76","5,386.05","4,347.70","3,79,667","1,94,45,63,629.70","62,256"
BRITANNIA,08-May-24,EQ,"5,151.00","5,248.45","5,123.85","5,173.85","5,220.00","5,228.40","5,203.08","5,386.05","4,347.70","3,23,414","1,68,27,49,679.15","37,472"
BRITANNIA,07-May-24,EQ,"5,057.95","5,219.90","5,048.80","5,061.60","5,165.35","5,173.85","5,179.17","5,386.05","4,347.70","11,56,073","5,98,75,00,960.00","95,400"
BRITANNIA,06-May-24,EQ,"4,818.95","5,205.45","4,802.20","4,744.60","5,057.90","5,061.60","5,037.73","5,386.05","4,347.70","28,37,757","14,29,58,66,815.30","1,97,784"
BRITANNIA,03-May-24,EQ,"4,781.10","4,781.10","4,707.90","4,759.65","4,731.00","4,744.60","4,735.53","5,386.05","4,347.70","2,62,493","1,24,30,43,511.35","36,174"
BRITANNIA,02-May-24,EQ,"4,789.95","4,812.00","4,750.05","4,775.95","4,760.00","4,759.65","4,786.86","5,386.05","4,347.70","3,56,664","1,70,73,00,990.40","90,028"
BRITANNIA,30-Apr-24,EQ,"4,799.00","4,825.00","4,765.10","4,799.85","4,780.00","4,775.95","4,798.53","5,386.05","4,347.70","4,89,132","2,34,71,13,737.65","35,820"
BRITANNIA,29-Apr-24,EQ,"4,815.00","4,825.60","4,776.00","4,800.45","4,793.00","4,799.85","4,798.26","5,386.05","4,347.70","1,47,362","70,70,81,789.50","23,737"
BRITANNIA,26-Apr-24,EQ,"4,844.05","4,861.00","4,793.00","4,844.15","4,795.00","4,800.45","4,818.54","5,386.05","4,297.00","2,05,462","99,00,27,295.15","35,580"
BRITANNIA,25-Apr-24,EQ,"4,816.15","4,859.00","4,747.50","4,828.95","4,847.30","4,844.15","4,809.98","5,386.05","4,297.00","5,09,266","2,44,95,58,152.30","68,227"
BRITANNIA,24-Apr-24,EQ,"4,797.00","4,840.00","4,781.00","4,797.80","4,820.25","4,828.95","4,807.82","5,386.05","4,297.00","4,12,282","1,98,21,75,660.40","25,014"
